id,title,release_date,popularity,vote_count,vote_average,runtime,budget,revenue,gender,original_name,cast_popularity,order
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,1,Maaya Uchida,6.421,6
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,1,Himika Akaneya,1.603,7
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,2,Yuma Uchida,6.128,8
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,1,Satomi Sato,2.261,9
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,2,Tomoyuki Shimura,1.705,10
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,1,Natsuki Aikawa,3.095,11
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,1,Airi Ootsu,0.84,12
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,2,Masaya Fukunishi,1.214,13
572154,Rascal Does Not Dream of a Dreaming Girl,15/6/19,151.593,296,8.5,90,0,0,0,Karin Nanami,0.612,14
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,1,Honor Kneafsey,3.072,0
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,1,Eva Whittaker,0.828,1
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,2,Sean Bean,18.599,2
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,2,Simon McBurney,3.004,3
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,2,Tommy Tiernan,1.799,4
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,2,Jon Kenny,2.404,5
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,2,John Morton,0.98,6
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,1,Maria Doyle Kennedy,2.846,7
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,0,Oliver McGrath,1.22,8
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,0,Niamh Moyles,0.6,9
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,1,Nora Twomey,1.176,10
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,0,Paul Young,0.728,11
441130,Wolfwalkers,26/10/20,25.455,543,8.5,103,1.20E+07,229041,0,Lana Ropion,0.6,12
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,2,Raúl Santana,1.095,0
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,1,Nataly Valencia,1.4,1
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Carlos Alcantara,1.388,2
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Biassini Segura,0.785,3
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,1,Mariana Treviño,3.175,4
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,2,Eugenio Derbez,5.72,5
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Orlando Herrera,1.002,6
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,2,Alfredo Espinosa,1.4,7
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Werevertumorro,0.98,8
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Alina Lozano,0.6,9
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Lorna Cepeda,0.6,10
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Jorge Enrique Abello,0.6,11
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Yoss Hoffman,0.6,12
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Alina Lozano,0.6,13
644479,Dedicated to my ex,1/11/19,33.077,407,8.5,94,0,0,0,Horacio Tavera,0.6,14
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Lin-Manuel Miranda,5.146,0
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Leslie Odom Jr.,2.52,1
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Renée Elise Goldsberry,4.203,2
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Phillipa Soo,2.95,3
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Daveed Diggs,5.992,4
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Christopher Jackson,1.125,5
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Jasmine Cephas Jones,1.129,6
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Okieriete Onaodowan,3.011,7
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Anthony Ramos,3.286,8
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Jonathan Groff,2.833,9
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Carleigh Bettiol,0.6,10
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Ariana DeBose,1.4,11
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Hope Easterbrook,0.6,12
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Sydney James Harcourt,0.6,13
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Sasha Hutchings,1.176,14
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Thayne Jasperson,0.648,15
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,1,Elizabeth Judd,0.6,16
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Jon Rua,0.6,17
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Austin Smith,0.6,18
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Seth Stewart,0.98,19
556574,Hamilton,3/7/20,18.94,789,8.5,160,0,0,2,Ephraim Sykes,0.6,20
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Jun Fukushima,2.609,1
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Rie Takahashi,8.782,2
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Sora Amamiya,7.532,3
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Ai Kayano,11.245,4
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Yui Horie,5.095,5
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Aki Toyosaki,4.092,6
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Akeno Watanabe,4.075,7
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Hiroki Takahashi,3.801,8
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Mamiko Noto,3.526,9
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Maria Naganawa,2.431,10
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Masakazu Nishida,1.181,11
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Miki Hase,0.656,12
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Miyu Tomita,2.325,13
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Sayumi Suzushiro,2.169,14
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,1,Sayuri Hara,1.654,15
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Tetsu Inada,3.178,16
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Tsuguo Mogami,2.553,17
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,30/8/19,174.889,287,8.4,90,0,0,2,Yoshiki Nakajima,0.648,18
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,2,Jaden Smith,2.943,0
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,1,Cara Delevingne,8.053,1
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,2,Cuba Gooding Jr.,4.081,2
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,1,Nia Long,5.124,4
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,2,RZA,2.832,5
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,2,JT Neal,1.018,6
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,2,Chris D'Elia,0.84,7
447362,Life in a Year,27/11/20,81.953,798,8.4,107,0,0,1,Harper Gunn,0.6,8
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Miyu Irino,1.749,0
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Saori Hayami,9.076,1
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Aoi Yuki,7.699,2
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Kensho Ono,3.158,3
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Yuki Kaneko,0.919,4
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Yui Ishikawa,3.196,5
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Megumi Han,3.683,6
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Toshiyuki Toyonaga,2.401,7
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Mayu Matsuoka,3.217,8
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Sachiko Kojima,0.6,9
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Hana Takeda,1.4,10
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Fuminori Komatsu,2.391,11
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Ikuko Tani,2.054,12
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Erena Kamata,0.6,13
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Ayano Hamaguchi,0.6,14
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Ryunosuke Watanuki,0.98,15
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Ryo Nishitani,0.6,16
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,2,Takuya Masumoto,1.187,17
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Satsuki Yukino,1.868,18
378064,A Silent Voice: The Movie,17/9/16,102.194,2518,8.4,130,0,30156463,1,Akiko Hiramatsu,1.767,19
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,1,Sofia Scalia,0.6,0
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,2,Luigi Calagna,0.6,1
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,1,Antonella Carone,0.694,2
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,2,Michele Savoia,1.38,3
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,0,Giustina Buonomo,0.6,4
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,0,Maria Protomastro,0.98,5
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,0,Fernando Di Virgilio,0.6,6
640344,Me contro Te: Il film - La vendetta del Signor S,17/1/20,7.409,413,8.4,64,75000,9500000,0,Paolo Di Caprio,0.6,7
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Natsuki Hanae,5.813,0
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Akari Kito,7.945,1
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Hiro Shimono,6.59,2
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Yoshitsugu Matsuoka,7.019,3
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Satoshi Hino,4.465,4
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Takahiro Sakurai,10.654,5
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Katsuyuki Konishi,4.513,6
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Saori Hayami,9.076,7
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Kenichi Suzumura,4.838,8
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Tomokazu Seki,5.646,9
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Tomokazu Sugita,4.322,10
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Toshiyuki Morikawa,3.358,11
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Rina Sato,5.139,12
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Shin-ichiro Miki,4.704,13
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Houko Kuwashima,2.076,14
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Kaede Hondo,5.152,15
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,You Taichi,2.075,16
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Konomi Kohara,3.373,17
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Aoi Koga,3.99,18
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Rikiya Koyama,5.151,19
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Megumi Toyoguchi,4.42,20
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Junya Enoki,3.434,21
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Mariya Ise,6.795,22
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Daisuke Hirakawa,3.705,23
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Akira Ishida,3.603,24
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Jun Kasama,0.702,25
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Sayaka Senbongi,3.753,26
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Takuya Eguchi,10.104,27
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Hibiku Yamamura,1.768,28
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Yuya Hirose,1.742,29
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Shinya Takahashi,3.006,30
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Saeko Akiho,0.84,31
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,2,Shugo Nakamura,1.908,32
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,16/10/20,699.226,1574,8.4,117,15800000,5.00E+08,1,Mitsuki Nakae,1.778,33
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Steffan Argus,1.4,0
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Sabrina Carpenter,3.386,1
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Madison Iseman,6.608,2
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Neve Campbell,9.655,3
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Tom Everett Scott,2.283,4
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Lil Rel Howery,8.469,5
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Summer H. Howell,3.084,6
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Vivien Endicott Douglas,2.275,7
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Dylan Everett,1.029,8
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Jason Mraz,1.4,9
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Tyrone Benskin,1.4,10
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Benjamin Roy,0.6,11
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Aida Yirga,0.6,12
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Luis Oliva,1.98,13
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Morgana Mogent,0.98,14
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Mitchell Kluesner,0.6,15
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Emily Baldoni,3.141,16
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Yaani King Mondschein,0.832,17
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Mylène Dinh-Robic,1.992,18
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,2,Sukhdev Benning,0.6,19
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Emilia Martinez,0.6,20
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Frédéric Lalancette,0.6,21
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Clayton Kennedy,0.6,22
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Sienna Dahlen,0.6,23
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,0,Joanne Degand,0.6,24
630566,Clouds,9/10/20,19.13,728,8.4,121,0,0,1,Michelle Bensimon,0.6,25
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Shameik Moore,1.382,0
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Jake Johnson,5.131,1
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Hailee Steinfeld,14.862,2
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Mahershala Ali,8.84,3
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Brian Tyree Henry,11.932,4
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Lily Tomlin,5.23,5
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Lauren Vélez,7.406,6
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Zoë Kravitz,7.076,7
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,John Mulaney,2.666,8
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Kimiko Glenn,2.854,9
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Nicolas Cage,18.882,10
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Kathryn Hahn,8.043,11
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Liev Schreiber,4.002,12
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Chris Pine,5.506,13
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Natalie Morales,2.443,14
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Edwin H. Bravo,0.983,15
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Oscar Isaac,17.042,16
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Greta Lee,2.932,17
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Stan Lee,6.023,18
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Jorma Taccone,3.863,19
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Joaquín Cosío,6.052,20
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Marvin 'Krondon' Jones III,3.091,21
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Kim Yarbrough,0.6,22
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Lake Bell,6.8,23
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Jessica Mikayla Adams,0.6,24
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Gredel Berrios Calladine,0.6,25
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Sarah D. Cole,0.6,26
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Kelby Joseph,0.6,27
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Mimi Davila,0.6,28
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Claudia Choi,0.69,29
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Melanie Haynes,0.6,30
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Joseph Izzo,1.54,31
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Nick Jaine,1.356,32
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Muneeb Rehman,0.84,33
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Carlos Zaragoza,0.98,34
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Post Malone,4.312,35
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,David Applebee,0.6,36
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Juan Carlos Arvelo,0.6,37
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Adam Brown,0.6,38
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,0,Jon Bruno,0.6,39
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,Darcy Rose Byrnes,1.538,40
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,2,Oscar Camacho,0.6,41
324857,Spider-Man: Into the Spider-Verse,6/12/18,259.891,9803,8.4,117,9.00E+07,375540831,1,June Christopher,1.67,42
